Wellbore,Report Creation Time,Start Time,End Time,End Depth mMD,Main - Sub Activity,State,Remark
15_9F1B,2018-05-03 13:51,21:30,22:30,0.0,workover -- other,ok,Prepared for W/L run #2 (tubing punch). SLB built cable head and tested toolstring.
15_9F1B,2018-05-03 13:51,20:15,21:30,0.0,workover -- other,ok,Broke lubricator. L/D BHA on deck.
15_9F1B,2018-05-03 13:51,20:00,20:15,0.0,workover -- wire line,ok,Performed TBT prior to laying out toolstring.
15_9F1B,2018-05-03 13:51,18:45,20:00,0.0,workover -- other,ok,Inflow tested SV and HMV.
15_9F1B,2018-05-03 13:51,17:30,18:45,0.0,workover -- other,ok,"Closed in well as per procedure. Bled off pressure in riser to closed drain, bled down from 87 bar. "
15_9F1B,2018-05-03 13:51,15:00,17:30,0.0,workover -- other,ok,POOH from 3147 m to surface. Average pulling speed 21 m/min.
15_9F1B,2018-05-03 13:51,13:15,15:00,3147.0,workover -- other,ok,Correlated BHA across interval. Set plug at 3147 m.
15_9F1B,2018-05-03 13:51,10:00,13:15,3290.0,workover -- other,ok,"RIH w/ run #1 (EVO plug), 5,72"" OD plug from surface to 3290 m."
15_9F1B,2018-05-03 13:51,09:00,10:00,0.0,workover -- other,ok,"Equalized pressure over DHSV using cement unit, 100 bar - open DHSV."
15_9F1B,2018-05-03 13:51,08:15,09:00,0.0,workover -- other,ok,Opened HMV and MMV - bled off pressure to 33 bar.
15_9F1B,2018-05-03 13:51,07:15,08:15,0.0,workover -- other,ok,Leak tested QTS to 20/345 bar 5/10 min.
15_9F1B,2018-05-03 13:51,07:00,07:15,0.0,workover -- wire line,ok,Performed TBT with day shift for W/L run #1.
15_9F1B,2018-05-03 13:51,15:30,16:00,0.0,completion -- bop/wellhead equipment,ok,Increased pressure to 275 bar and held same for 15 minutes to set packer. 
15_9F1B,2018-05-03 13:51,00:00,05:00,0.0,interruption -- waiting on weather,ok,Waited on Weather.
15_9F1B,2018-05-03 13:51,05:00,06:00,0.0,plug abandon -- other,ok,RIH with Drilling Riser Connector
15_9F1B,2018-05-03 13:51,06:00,07:00,0.0,plug abandon -- other,ok,Continued RIH with Drilling Riser to 21 m.
15_9F1B,2018-05-03 13:51,07:00,07:15,0.0,plug abandon -- other,ok,Held TBT with ongoing crew.
15_9F1B,2018-05-03 13:51,07:15,16:45,0.0,plug abandon -- other,ok,Continued RIH with Drilling Riser from 21 to 103 m.
15_9F1B,2018-05-03 13:51,16:45,17:00,0.0,plug abandon -- other,ok,"Changed from BX elevator to 24"" csg elevator."
15_9F1B,2018-05-03 13:51,17:00,17:15,0.0,plug abandon -- other,ok,Held TBT prior to picking up Tensioning joint.
15_9F1B,2018-05-03 13:51,17:15,19:00,0.0,plug abandon -- other,ok,P/U Tensioning joint and M/U same.
15_9F1B,2018-05-03 13:51,04:30,05:00,0.0,workover -- other,ok,Pressure tested wireline rig up to 20/345 bar 5/10 min.
15_9F1B,2018-05-03 13:51,02:45,03:30,0.0,workover -- other,ok,M/U dummy toolstring and installed lubricator.
15_9F1B,2018-05-03 13:51,16:00,16:30,0.0,interruption -- repair,ok,Bled off pressure and replaced gasket on leaking cap for swedge.
15_9F1B,2018-05-03 13:51,00:15,01:45,38.0,completion -- bop/wellhead equipment,ok,Picked up standard riser joint #2 and made up to riser joint #1. 
15_9F1B,2018-05-03 13:51,18:15,19:45,0.0,completion -- bop/wellhead equipment,ok,Lined up and tested connection from cement unit to A annulus. 
15_9F1B,2018-05-03 13:51,17:00,19:00,0.0,completion -- other,ok,Pumped remaining 6 m3 packer fluid w/ 200lpm 300 - 330 bar (pumped 8 m3 packer fluid in total).
15_9F1B,2018-05-03 13:51,19:00,20:00,0.0,completion -- other,ok,Monitored and bled off WHP f/90 - 60 bar while waiting on decision for next operation.
15_9F1B,2018-05-03 13:51,20:00,20:30,0.0,completion -- other,ok,Decision made to perform additional perforation run on F-1 B. Terminated final pressure tests on Xmas tree.
15_9F1B,2018-05-03 13:51,20:30,20:45,0.0,completion -- other,ok,Performed TBT for handling hatches in moonpool.
15_9F1B,2018-05-03 13:51,20:45,22:45,0.0,completion -- other,ok,Removed permanent hatch from F-1 slot. Installed split hatches.
15_9F1B,2018-05-03 13:51,22:45,23:00,0.0,completion -- other,ok,Performed Pre-job Meeting for installation of wireline riser.
15_9F1B,2018-05-03 13:51,00:00,04:15,0.0,workover -- bop/wellhead equipment,ok,Removed flow line from F-1 tree.
15_9F1B,2018-05-03 13:51,04:15,05:15,0.0,workover -- bop/wellhead equipment,ok,Removed hatches on slots F-1 and F-6. Removed middle beam. Removed master bushing.
15_9F1B,2018-05-03 13:51,05:15,05:30,0.0,workover -- bop/wellhead equipment,ok,Performed TBT for lifting tree with TDS.
15_9F1B,2018-05-03 13:51,05:30,08:15,0.0,workover -- bop/wellhead equipment,ok,Removed Xmas tree. Lifted same off F-1 using TDS. 
15_9F1B,2018-05-03 13:51,08:15,09:00,0.0,workover -- bop/wellhead equipment,ok,Drained spool piece.
15_9F1B,2018-05-03 13:51,09:00,09:30,0.0,workover -- bop/wellhead equipment,ok,Lifted spool piece to rigfloor using TDS. Installed master bushing.
15_9F1B,2018-05-03 13:51,09:30,13:15,0.0,workover -- bop/wellhead equipment,ok,Cut and removed control lines on multibowl.
15_9F1B,2018-05-03 13:51,13:15,14:00,0.0,workover -- bop/wellhead equipment,ok,Lowered and landed riser joint. M/U same to multibowl.
15_9F1B,2018-05-03 13:51,14:00,15:15,0.0,workover -- bop/wellhead equipment,ok,Installed split hatches and half moons on F-1 slot.
15_9F1B,2018-05-03 13:51,15:15,16:45,0.0,workover -- bop/wellhead equipment,ok,Built scaffold around riser.
15_9F1B,2018-05-03 13:51,16:45,18:00,0.0,workover -- bop/wellhead equipment,ok,Skidded BOP to well center.
15_9F1B,2018-05-03 13:51,18:00,19:00,0.0,moving -- skid,ok,Prepared to skid rig forward.
15_9F1B,2018-05-03 13:51,19:00,19:15,0.0,moving -- skid,ok,Performed TBT prior to skidding cantilever.
15_9F1B,2018-05-03 13:51,19:15,20:00,0.0,moving -- skid,ok,Skidded cantilever forward to align BOP over riser.
15_9F1B,2018-05-03 13:51,20:00,20:15,0.0,workover -- bop/wellhead equipment,ok,Performed TBT prior to N/U BOP.
15_9F1B,2018-05-03 13:51,15:00,17:00,0.0,completion -- other,ok,"Pressure tested surface line, tree cap and SV to 30/345 bar for 5/10 min."
15_9F1B,2018-05-03 13:51,14:30,15:00,0.0,completion -- other,ok,"TOFS, observed discrepancy in test pressure. Confirmed correct test pressure and prepared permit for tree test to 30/345 bar."
15_9F1B,2018-05-03 13:51,13:00,14:30,0.0,completion -- other,ok,"Pumped 1 m3 MEG and displaced with 2 m3 packer fluid, 200lpm / 200 bar."
15_9F1B,2018-05-03 13:51,11:45,13:00,0.0,completion -- other,ok,Pressure tested tree cap to 30/200 bar for 5/10 min.
15_9F1B,2018-05-03 13:51,01:15,02:15,1282.0,plug abandon -- other,ok,Rem Hrist alongside taking on board skips.
15_9F1B,2018-05-03 13:51,00:00,01:15,1282.0,interruption -- waiting on weather,ok,WOW.
15_9F1B,2018-05-03 13:51,20:15,22:00,1726.0,plug abandon -- cement plug,ok,"RIH with cement stinger on 5 1/2"" DP from 350 to 1726 m."
15_9F1B,2018-05-03 13:51,22:00,22:15,1726.0,plug abandon -- cement plug,ok,Fitted rope around dog house window guard to avoid hoses catching under.
15_9F1B,2018-05-03 13:51,22:15,00:00,2735.0,plug abandon -- cement plug,ok,"RIH with cement stinger on 5 1/2"" DP from 350 to 1726 m."
15_9F1B,2018-05-03 13:51,06:00,07:00,0.0,plug abandon -- other,ok,Continued moving equipment and rigged down casing tong and elevators.
15_9F1B,2018-05-03 13:51,07:00,07:15,0.0,plug abandon -- other,ok,Held TBT to discuss plan for nippling down Diverter and BOP.
15_9F1B,2018-05-03 13:51,07:15,08:45,0.0,plug abandon -- other,ok,Rigged up Diverter chains. Removed bushings and BHA washer.
15_9F1B,2018-05-03 13:51,08:45,09:15,0.0,plug abandon -- other,ok,Shut-in production.
15_9F1B,2018-05-03 13:51,09:15,11:00,0.0,plug abandon -- other,ok,Removed BOP tensioners. 
15_9F1B,2018-05-03 13:51,20:15,21:15,0.0,workover -- bop/wellhead equipment,ok,Landed BOP. Installed slick joint. 
15_9F1B,2018-05-03 13:51,11:00,11:45,0.0,plug abandon -- other,ok,Installed diverter chains to surface riser.
15_9F1B,2018-05-03 13:51,12:45,13:00,0.0,plug abandon -- other,ok,Rigged down Diverter chains and installed elevator.
15_9F1B,2018-05-03 13:51,13:00,13:30,0.0,plug abandon -- other,ok,Removed side outlet valves.
15_9F1B,2018-05-03 13:51,13:30,14:00,0.0,plug abandon -- other,ok,M/U Tensioning tool to pup joint and stand.
15_9F1B,2018-05-03 13:51,14:00,14:15,0.0,plug abandon -- other,ok,Performed TBT.
15_9F1B,2018-05-03 13:51,14:15,14:30,0.0,plug abandon -- other,ok,"RIH with Tensioning tool and took weight, 115 T upweight."
15_9F1B,2018-05-03 13:51,14:30,19:00,0.0,plug abandon -- other,ok,Prepared wellhead and transfered weight from tensioning pistons to block.
15_9F1B,2018-05-03 13:51,19:00,22:30,0.0,plug abandon -- other,ok,Rigged down Tension ring assy and removed boat collision stool.
15_9F1B,2018-05-03 13:51,22:30,22:45,0.0,plug abandon -- other,ok,Held TBT for removing hatches and rigging up for running Guidewires and hotstab on minireel hose.
15_9F1B,2018-05-03 13:51,22:45,00:00,0.0,plug abandon -- other,ok,Started to remove hatches from slot F-6 and rigging up sheaves in moonpool to run Guidewires and Mini reel
15_9F1B,2018-05-03 13:51,08:45,11:45,0.0,completion -- other,ok,Prepared and connected hoses and lines for testing of Xmas tree. 
15_9F1B,2018-05-03 13:51,11:45,12:45,0.0,plug abandon -- other,ok,Disconnected multibowl connection.
15_9F1B,2018-05-03 13:51,16:30,18:15,0.0,completion -- bop/wellhead equipment,ok,Pressure tested tubing to 345 bar - 30 minutes.
15_9F1B,2018-05-03 13:51,21:15,00:00,0.0,workover -- bop/wellhead equipment,ok,M/U NT2 connector. Installed BOP tensioners.
15_9F1B,2018-05-03 13:51,06:00,08:30,0.0,moving -- skid,ok,Finalized skidding of rig from slot F-1 to slot F-15.
15_9F1B,2018-05-03 13:51,11:00,11:15,0.0,completion -- bop/wellhead equipment,ok,Performed pre-job meeting prior to run riser guide funnel.
15_9F1B,2018-05-03 13:51,00:00,11:00,0.0,interruption -- waiting on weather,ok,Waiting on weather.
15_9F1B,2018-05-03 13:51,19:15,00:00,1096.0,completion -- completion string,ok,"RIH with 7"" tubing from 697 m to 1096 m."
15_9F1B,2018-05-03 13:51,19:00,19:15,697.0,completion -- completion string,ok,Performed pre-job meeting prior to RIH with completion string.
15_9F1B,2018-05-03 13:51,18:00,19:00,697.0,completion -- completion string,ok,"RIH with 7"" tubing from 650 m to 697 m."
15_9F1B,2018-05-03 13:51,09:15,11:30,0.0,workover -- test scsssv,ok,Leak tested x-mas tree top cap and kill wing cap. 20/345 bar for 5/10 min.
15_9F1B,2018-05-03 13:51,17:45,18:00,650.0,interruption -- other,ok,Repaired sensor on HTS.
15_9F1B,2018-05-03 13:51,15:30,17:45,650.0,completion -- completion string,ok,"RIH with 7"" tubing from 510 m to 650 m."
15_9F1B,2018-05-03 13:51,15:15,15:30,510.0,completion -- completion string,ok,Replaced tong die mesh due to poor grip.
15_9F1B,2018-05-03 13:51,11:00,15:15,510.0,completion -- completion string,ok,"RIH with 7"" tubing from 203 m to 510 m."
15_9F1B,2018-05-03 13:51,10:45,11:00,203.0,completion -- completion string,ok,Replaced tong die mesh due to poor grip.
15_9F1B,2018-05-03 13:51,07:30,10:45,203.0,completion -- completion string,ok,"RIH with 7"" tubing from 78 m to 203 m."
15_9F1B,2018-05-03 13:51,07:15,07:30,78.0,completion -- completion string,ok,Rigged down DHPG test equipment.
15_9F1B,2018-05-03 13:51,07:00,07:15,78.0,completion -- completion string,ok,Performed pre-job meeting prior to RIH with completion string.
15_9F1B,2018-05-03 13:51,05:30,07:00,78.0,completion -- completion string,ok,Picked up and RIH assembly #4 with DHPG. 
15_9F1B,2018-05-03 13:51,03:00,05:30,59.0,completion -- completion string,ok,"Picked up and RIH 7"" completion from surface to 59 meter."
15_9F1B,2018-05-03 13:51,02:45,03:00,0.0,completion -- completion string,ok,Performed pre-job meeting with all involved personnel prior to run completion string.
15_9F1B,2018-05-03 13:51,00:00,02:45,0.0,completion -- completion string,ok,"Changed to 7"" handling gear, BX elevators, installed rotator."
15_9F1B,2018-05-03 13:51,20:45,00:00,0.0,completion -- other,ok,RIH with wireline tool string and retrieved EVO plug.
15_9F1B,2018-05-03 13:51,20:00,20:45,0.0,completion -- bop/wellhead equipment,ok,Rigged up wireline sheaves and equipment. 
15_9F1B,2018-05-03 13:51,19:45,20:00,0.0,completion -- other,ok,Performed pre-job meeting prior to rig up and run wilreline.
15_9F1B,2018-05-03 13:51,11:15,13:45,0.0,completion -- bop/wellhead equipment,ok,Installed riser guide funnel on wellhead.
15_9F1B,2018-05-03 13:51,13:45,15:00,0.0,completion -- bop/wellhead equipment,ok,Waited on the crane handling supply vessel.
15_9F1B,2018-05-03 13:51,15:00,15:15,0.0,completion -- bop/wellhead equipment,ok,Performed pre-job meeting prior to removal of split hatch.
15_9F1B,2018-05-03 13:51,15:15,16:15,0.0,completion -- bop/wellhead equipment,ok,Removed split hatch.
15_9F1B,2018-05-03 13:51,04:30,05:00,0.0,moving -- skid,ok,Removed gangway and stairs to cantilever. 
15_9F1B,2018-05-03 13:51,00:00,04:30,0.0,interruption -- waiting on weather,ok,WOW prior to skid rig to well F-15D. Wind speed above crane limit.
15_9F1B,2018-05-03 13:51,00:00,01:00,3090.0,drilling -- casing,ok,"Circulated prior to cement job 2500 l/min  80 - 85 bar.  After 1,15 x B/U experienced a 5 bar pressure drop and indication of losses. Checked surface"
15_9F1B,2018-05-03 13:51,01:00,02:30,3090.0,drilling -- casing,ok,"Established loss free rate at 1350 lpm/ 45 bar. Lost 3,2 m3 of mud in total during circulation. Held TBT prior to cement job."
15_9F1B,2018-05-03 13:51,02:30,05:15,3090.0,drilling -- casing,ok,"Pumped 22 m3 of 1,60 SG spacer with rig pumps, pumped with loss free rate 1350 lpm."
15_9F1B,2018-05-03 13:51,05:15,05:45,3090.0,drilling -- casing,ok,"Bleed off pressure and checked for back flow, floats holding."
15_9F1B,2018-05-03 13:51,05:45,06:00,3090.0,drilling -- casing,ok,Flushed manifolds after cement job and prepared for setting seal assembly.
15_9F1B,2018-05-03 13:51,06:00,06:15,139.0,drilling -- casing,ok,Attempted to set seal assembly as per Vetco procedure.
15_9F1B,2018-05-03 13:51,06:15,08:00,139.0,interruption -- repair,ok,"Leak on Halliburton cement unit, trouble shoot and repaired same."
15_9F1B,2018-05-03 13:51,08:00,10:00,139.0,drilling -- casing,ok,"Set seal assembly as per Vetco procedure. Took 45 ton overpull, closed annular preventer and confirmed seal assembly set. Tested annular BOP against"
15_9F1B,2018-05-03 13:51,04:00,08:00,0.0,completion -- other,ok,Removed split hatches and installed permanent hatch on F-1 slot. Secured bolts on hatch and removed moonpool access scaffold. Prepared for skidding canti
15_9F1B,2018-05-03 13:51,10:00,12:15,139.0,drilling -- bop activities,ok,Tested BOP pipe rams to 20 bar/ 5 min and 345 bar/ 10 min as per Maersk procedure.
15_9F1B,2018-05-03 13:51,12:30,13:15,139.0,drilling -- casing,ok,L/D cement head. M/U double to landing string. Installed sponge balls and circulated w/ 3500 l/min/ 37 bar.
15_9F1B,2018-05-03 13:51,13:15,14:00,139.0,drilling -- casing,ok,"POOH from 139 m to surface, cleaned PADPRT and checked lead impression blocks. L/O tool to cantilever."
15_9F1B,2018-05-03 13:51,14:00,14:30,0.0,drilling -- casing,ok,Cleaned and cleared rig floor.
15_9F1B,2018-05-03 13:51,15:15,15:45,139.0,drilling -- bop activities,ok,Lined up and tested middle pipe ram to 20 bar/ 5 min and 345 bar/ 10 min.
15_9F1B,2018-05-03 13:51,23:45,00:00,0.0,completion -- bop/wellhead equipment,ok,Installed flange protection fairings.
15_9F1B,2018-05-03 13:51,21:30,23:45,0.0,completion -- bop/wellhead equipment,ok,Picked up standard riser joint #1 made up to riser pup joint.
15_9F1B,2018-05-03 13:51,20:15,21:30,0.0,completion -- bop/wellhead equipment,ok,Function tested tieback connector.
15_9F1B,2018-05-03 13:51,17:15,20:15,0.0,completion -- bop/wellhead equipment,ok,Picked up tieback connector and stress joint and landed same in rotary.
15_9F1B,2018-05-03 13:51,17:00,17:15,0.0,completion -- bop/wellhead equipment,ok,Performed pre-job meeting prior to run riser.
15_9F1B,2018-05-03 13:51,16:15,17:00,0.0,completion -- bop/wellhead equipment,ok,Installed lifting nubbing onto riser tension joint on deck.
15_9F1B,2018-05-03 13:51,12:15,12:30,139.0,drilling -- casing,ok,"Opened BOP, released PADPRT according to Vetco procedure."
15_9F1B,2018-05-03 13:51,07:00,09:15,0.0,workover -- test scsssv,ok,Prepared for and leak tested x-mas tree cross to 20/200 bar for 5/10 min.
15_9F1B,2018-05-03 13:51,01:15,01:30,1710.0,workover -- completion string,ok,Serviced handling equipment.
15_9F1B,2018-05-03 13:51,05:15,06:00,0.0,workover -- wire line,ok,R/D chiksan on wellhead.
15_9F1B,2018-05-03 13:51,00:45,01:30,0.0,drilling -- casing,ok,"POOH with adjustable sub setting tool and inspected same, ok."
15_9F1B,2018-05-03 13:51,01:30,01:45,0.0,drilling -- casing,ok,"RIH with adjustable sub setting tool and RIH to 28,3 meter."
15_9F1B,2018-05-03 13:51,01:45,03:15,0.0,drilling -- casing,ok,"Applied 140 bar, picked up to 7 Ton and bleed off pressure."
15_9F1B,2018-05-03 13:51,03:15,04:30,0.0,drilling -- casing,ok,POOH with adjustable sub setting tool.
15_9F1B,2018-05-03 13:51,04:30,05:15,0.0,completion -- other,ok,"Made up swedge and hose, tested same."
15_9F1B,2018-05-03 13:51,05:15,08:00,0.0,drilling -- casing,ok,Disengaged casing hanger running tool.
15_9F1B,2018-05-03 13:51,08:00,10:00,0.0,drilling -- casing,ok,"Picked up 10 3/4 MS-T seal assembly RT and made up same to 5 1/2"" DP."
15_9F1B,2018-05-03 13:51,18:15,18:30,119.0,completion -- bop/wellhead equipment,ok,Disconnected riser running tool from riser tension joint and cleaned seal face
15_9F1B,2018-05-03 13:51,16:00,18:15,119.0,completion -- bop/wellhead equipment,ok,Picked up riser tension joint and made up to splash zone joint. 
15_9F1B,2018-05-03 13:51,14:45,16:00,102.0,completion -- bop/wellhead equipment,ok,Picked up upper riser pup joint and made up to riser splash zone joint. 
15_9F1B,2018-05-03 13:51,13:30,14:45,96.0,completion -- bop/wellhead equipment,ok,Picked up riser splash zone joint and made up to riser joint #4. 
15_9F1B,2018-05-03 13:51,12:00,13:30,81.0,completion -- bop/wellhead equipment,ok,Picked up standard riser joint #4 and made up to riser joint #3. 
15_9F1B,2018-05-03 13:51,10:00,12:00,67.0,completion -- bop/wellhead equipment,ok,Picked up standard riser joint #3 and made up to riser joint #2. 
15_9F1B,2018-05-03 13:51,02:15,10:00,38.0,interruption -- waiting on weather,ok,Waiting on weather.
15_9F1B,2018-05-03 13:51,10:00,11:15,0.0,drilling -- casing,ok,Tested MS-T seal assembly to 345 bar - 10 minutes through multi bowl port.
15_9F1B,2018-05-03 13:51,11:15,12:00,0.0,completion -- bop/wellhead equipment,ok,"Picked up bowl protector RT and made up to 5 1/2"" DP."
15_9F1B,2018-05-03 13:51,12:00,12:15,0.0,drilling -- casing,ok,Performed pre-job meeting prior to line up and pressure test.
15_9F1B,2018-05-03 13:51,12:15,12:45,0.0,drilling -- casing,ok,Closed shear rams and lined up to test.
15_9F1B,2018-05-03 13:51,12:45,13:00,0.0,completion -- circulating conditioning,ok,Performed pre-job meeting prior to retrieval of Safe lock plug.
15_9F1B,2018-05-03 13:51,13:00,16:00,0.0,completion -- other,ok,"Picked up Safe Lock plug RT and made up to 5 1/2"" DP."
15_9F1B,2018-05-03 13:51,16:00,19:15,0.0,interruption -- other,ok,Cleaned contaminated pit.
15_9F1B,2018-05-03 13:51,19:15,19:30,0.0,completion -- other,ok,"At 601 meter made up TDS and commenced circulation with 200 liter/min, 2,8 bar."
15_9F1B,2018-05-03 13:51,19:30,20:45,0.0,completion -- other,ok,"Increased flow rate to 2000 liter/min, 7-8 bar and displaced hi-visc pill out of well"
15_9F1B,2018-05-03 13:51,00:15,00:45,0.0,drilling -- casing,ok,"Repositioned string at 28,3 meter."
15_9F1B,2018-05-03 13:51,20:45,22:30,0.0,completion -- other,ok,Latched onto plug.
15_9F1B,2018-05-03 13:51,00:00,00:15,0.0,drilling -- casing,ok,"Applied 140 bar to adjustable sub setting tool, picked up to 1 Ton overpull and bleed off pressure."
15_9F1B,2018-05-03 13:51,07:15,12:00,0.0,completion -- wire line,ok,Rigged up wire line riser and BOP.
15_9F1B,2018-05-03 13:51,23:45,00:00,2864.0,interruption -- repair,ok,Troubleshoot logging unit and prepared temporary wind protection on air intake.
15_9F1B,2018-05-03 13:51,23:30,23:45,2864.0,drilling -- trip,ok,"Continued to POOH with 12 1/4"" BHA and drop gyro on 5 1/2"" DP. "
15_9F1B,2018-05-03 13:51,23:00,23:30,2900.0,drilling -- other,ok,Pumped 4m3 slug and chased same. Filled trip tank.
15_9F1B,2018-05-03 13:51,22:00,23:00,2900.0,drilling -- trip,ok,"POOH w/ 12 1/4"" BHA and drop gyro on 5 1/2""  DP from 3096 m to 2900 m. Pulled 5 stands wet."
15_9F1B,2018-05-03 13:51,21:45,22:00,3096.0,drilling -- trip,ok,RIH to bottom.
15_9F1B,2018-05-03 13:51,21:30,21:45,3071.0,drilling -- survey,ok,Dropped gyro.
15_9F1B,2018-05-03 13:51,21:15,21:30,3071.0,drilling -- pressure detection,ok,Flowchecked well for 15 min. Well stable.
15_9F1B,2018-05-03 13:51,17:15,17:30,3097.0,drilling -- other,ok,Took TD survey and downlinked to ribs off.
15_9F1B,2018-05-03 13:51,12:00,17:15,3097.0,drilling -- drill,ok,"Drilled 12 1/4""  hole from 3010 m to TD at 3097 m. Average ROP: 16,6 m/hr"
15_9F1B,2018-05-03 13:51,07:00,12:00,3010.0,drilling -- drill,ok,"Drilled 12 1/4""  hole from 2903 m to 3010 m, Average ROP: 21,4 m/hr, "
15_9F1B,2018-05-03 13:51,02:45,07:00,2903.0,drilling -- drill,ok,"Drilled 12 1/4"" hole from 2820 m to 2903 m. Average ROP: 19,5 m/hr."
15_9F1B,2018-05-03 13:51,02:30,02:45,2820.0,interruption -- other,ok,Cleared tripped cuttings conveyor.
15_9F1B,2018-05-03 13:51,00:00,02:30,2820.0,drilling -- drill,ok,"Drilled and oriented 12 1/4""  hole from 2763 m to 2820 m. Average ROP: 21,6 m/hr"
15_9F1B,2018-05-03 13:51,04:45,06:30,0.0,completion -- bop/wellhead equipment,ok,Erected scaffolding around XMT.
15_9F1B,2018-05-03 13:51,22:00,00:00,138.0,completion -- bop/wellhead equipment,ok,Removed riser guide funnel.
15_9F1B,2018-05-03 13:51,20:30,22:00,138.0,completion -- bop/wellhead equipment,ok,Lowered riser to safe distance above riser landing guide funnel. 
15_9F1B,2018-05-03 13:51,20:15,20:30,119.0,completion -- bop/wellhead equipment,ok,Made up TDS to riser running tool and removed hang off plates.
15_9F1B,2018-05-03 13:51,20:00,20:15,119.0,completion -- bop/wellhead equipment,ok,Held pre-job meeting prior to landing production riser.
15_9F1B,2018-05-03 13:51,19:15,20:00,119.0,completion -- bop/wellhead equipment,ok,Made up pre-made riser running tool to tension joint.
15_9F1B,2018-05-03 13:51,19:00,19:15,119.0,completion -- bop/wellhead equipment,ok,Performed pre-job meeting with oncoming crews.
15_9F1B,2018-05-03 13:51,18:30,19:00,119.0,completion -- bop/wellhead equipment,ok,Picked up pre-made landing string.
15_9F1B,2018-05-03 13:51,06:30,07:00,0.0,completion -- wire line,ok,"Rigged up wire line equipment, installed X-over on XMT."
15_9F1B,2018-05-03 13:51,07:00,07:15,0.0,completion -- circulating conditioning,ok,Performed pre-job meeting prior to rig up.
15_9F1B,2018-05-03 13:51,12:00,00:00,0.0,completion -- perforate,ok,Rigged up and prepared equipment for perforation.
15_9F1B,2018-05-03 13:51,00:00,04:45,0.0,completion -- bop/wellhead equipment,ok,Prepared wire line equipment.
15_9F1B,2018-05-03 13:51,22:30,23:15,0.0,completion -- bop/wellhead equipment,ok,"Picked up bowl protector RT and made up same to 5 1/2"" DP."
15_9F1B,2018-05-03 13:51,04:00,04:30,0.0,plug abandon -- other,ok,Removed Dummy Hotstab. 
15_9F1B,2018-05-03 13:51,12:15,12:30,2489.0,drilling -- casing,ok,P/U x-over joint from deck and M/U same.
15_9F1B,2018-05-03 13:51,12:00,12:15,2489.0,drilling -- casing,ok,"Changed to 10 3/4"" elevators and tong jaws."
15_9F1B,2018-05-03 13:51,07:00,12:00,2489.0,drilling -- casing,ok,"RIH with 9 5/8""  53,5ppf P110 Vam TOP casing from 1207 m to 2489 m. Run stands from derrick. Filled casing every stand. Average running rate 7,1 stands/hr."
15_9F1B,2018-05-03 13:51,02:00,07:00,1207.0,drilling -- casing,ok,"RIH with 9 5/8"" 53,5 ppf P110 Vam TOP casing from 209 m to 1207 m. Run stands from derrick. Filled casing every stand. Average running rate 5,5 stands/hr"
15_9F1B,2018-05-03 13:51,00:30,01:45,209.0,drilling -- casing,ok,"RIH with 9 5/8"" 53,5ppf P110 Vam TOP casing from 63 m to 209 m . Run casing in stands from derrick. Filled every stand."
15_9F1B,2018-05-03 13:51,00:00,00:30,63.0,drilling -- casing,ok,"RIH shoetrack, P/U single joint from deck and M/U same."
15_9F1B,2018-05-03 13:51,00:00,00:30,1600.0,drilling -- trip,ok,"Pulled out of hole with 8 1/2"" bottom hole assembly on 5 1/2"" drill pipe from 1926m MD to 1600m MD at 1.5 min/stand."
15_9F1B,2018-05-03 13:51,00:30,02:30,386.0,drilling -- trip,ok,"Pulled out of hole with 8 1/2"" bottom hole assembly on 5 1/2"" drill pipe from 1600m MD to 386m MD at 1 min/stand."
15_9F1B,2018-05-03 13:51,02:45,06:30,47.0,drilling -- trip,ok,"Pulled out and laid down 8 1/2"" bottom hole assembly to 47m MD. Removed radioactive sources."
15_9F1B,2018-05-03 13:51,06:30,08:00,47.0,drilling -- trip,ok,Downloaded MWD tools.
15_9F1B,2018-05-03 13:51,08:00,09:00,0.0,drilling -- trip,ok,"Pulled out and laid down 8 1/2"" bottom hole assembly from 47m MD to deck."
15_9F1B,2018-05-03 13:51,09:00,10:00,0.0,drilling -- other,ok,Removed excess equipment from drill floor. Cleaned and cleared rig floor.
15_9F1B,2018-05-03 13:51,10:00,10:15,0.0,drilling -- casing,ok,"Performed prejob meeting prior to rig up to run 7"" liner."
15_9F1B,2018-05-03 13:51,10:15,11:45,0.0,drilling -- casing,ok,"Rigged up to run 7"" liner."
15_9F1B,2018-05-03 13:51,11:45,12:45,0.0,completion -- other,ok,Moved rollers and connected hydraulic power.
15_9F1B,2018-05-03 13:51,12:45,13:00,0.0,completion -- other,ok,"Performed prejob meeting prior to run 7"" liner."
15_9F1B,2018-05-03 13:51,13:00,16:00,60.0,drilling -- casing,ok,Picked up and made up FMS. Picked up shoe to rotary. Verified floats by hosing water through it. Picked up and made up 3 x intermediate joints and landing
15_9F1B,2018-05-03 13:51,16:00,19:30,334.0,completion -- other,ok,"Ran 7"" liner from 60m MD to 334m MD. Filled liner every 5th joint."
15_9F1B,2018-05-03 13:51,19:30,20:15,334.0,interruption -- other,ok,Experienced problems with casing tong guide arm. Not possible to retract due to faulty shuttle valve. Attempted to repair shuttle valve - no go. Continued in
15_9F1B,2018-05-03 13:51,20:15,22:00,474.0,drilling -- casing,ok,"Ran 7"" liner from 334m MD to 474m MD. Filled liner every 5th joint."
